rid,binaryID
2012,111111111111111111111111111111111111111110111111111111111111111111111111111111111
2013,1111111111111111111111111111111111111111101111111111111111111111111111111111111111
2014,11111111111111111111111111111111111111111011111111111111111111111111111111111111111
2015,111111111111111111111111111111111111111110111111111111111111111111111111111111111111
2229,1111111111111111111111111111111111111111101110011111110111111111111111111111111111111111110111111111111111111111
10780,11111111111111111111111111111111111111111011100111111101111111111111111111111111111111111101111111111111111111111111111
10781,1111111111111111111111111111111111111111101110011111110111111111111111111111111111111111110111111111111111111111111111111
10782,111111111111111111111111111111111111111110111001111111011111111111111111111111111111111111011111111111111111111111111111
10783,11111111111111111111111111111111111111111011100111111101111111111111111111111111111111111101111111111111111111111111111111
10784,1111111111111111111111111111111111111111101110011111110111111111111111111111111111111111110111111111111111111111111
10785,11111111111111111111111111111111111111111011100111111101111111111111111111111111111111111101111111111111111111111111
10786,111111111111111111111111111111111111111110111001111111011111111111111111111111111111111111011111111111111111111111111
10787,1111111111111111111111111111111111111111101110011111110111111111111111111111111111111111110111111111111111111111111111
10788,111111111111111111111111111111111111111110111001111111011111111111111111111111111111111111011111111111111111111111
10789,11111111111111111111111111111111111111111011100111111101111111111111111111111111111111111101111111111111111111111
10790,11111111111111111111111111111111111111111011100111111111
10791,1111111111111111111111111111111111111111101110011111111
10792,111111111111111111111111111111111111111110111001111111111
10793,1111111111111111111111111111111111111111101110011111111111
10794,11111111111111111111111111111111111111111011100111111111111
10795,1111111111111111111111111111111111111111101110011111111111111
10796,111111111111111111111111111111111111111110111001111111111111
10797,111111111111111111111111111111111111111110111001111111111111111
10798,11111111111111111111111111111111111111111011100111111111111111
10799,11111111111111111111111111111111111111111011100111111111111111111
10800,1111111111111111111111111111111111111111101110011111111111111111
10801,111111111111111111111111111111111111111110111001111111111111111111
10802,1111111111111111111111111111111111111111101110011111111111111111111
10803,11111111111111111111111111111111111111111011100111111111111111111111
10804,111111111111111111111111111111111111111110111001111111111111111111111
10805,1111111111111111111111111111111111111111101110011111111111111111111111
10806,11111111111111111111111111111111111111111011100111111111111111111111111
10807,111111111111111111111111111111111111111110111001111111111111111111111111
10808,11111111111111111111111111111111111111111011111111111111111111111
10809,1111111111111111111111111111111111111111101111111111111111111111111111
10810,111111111111111111111111111111111111111110111111111111111111111111111
10811,1111111111111111111111111111111111111111101111111111111111111111111
10812,111111111111111111111111111111111111111110111111111111111111111111
10813,11111111111111111111111111111111111111111011111111111111111111111111
10814,11111111111111111111111111111111111111111011111111111111111111111111111
10815,11111111111111111111111111111111111111111011111111111111111111111111111111
10816,111111111111111111111111111111111111111110111111111111111111111111111111
10817,1111111111111111111111111111111111111111101111111111111111111111111111111
10818,111111111111111111111111111111111111111110111111111111111111111111111111111
10819,1111111111111111111111111111111111111111101111111111111111111111111111111111
10820,11111111111111111111111111111111111111111011111111111111111111111111111111111
10821,1111111111111111111111111111111111111111101111111111111111
10822,11111111111111111111111111111111111111111011111111111111111
10823,111111111111111111111111111111111111111110111111111111111111
10824,1111111111111111111111111111111111111111101111111111111111111
10825,111111111111111111111111111111111111111110111111111111111
10826,1111111111111111111111111111111111111111101111111111111
10827,11111111111111111111111111111111111111111011111111111111
10828,11111111111111111111111111111111111111111011111111111111111111
10829,111111111111111111111111111111111111111110111111111111111111111
10830,111111111111111111111111111111111111111110111111
10831,11111111111111111111111111111111111111111011111
10832,1111111111111111111111111111111111111111101111
10833,111111111111111111111111111111111111111110111111111111
10834,11111111111111111111111111111111111111111011111111111
10835,1111111111111111111111111111111111111111101111111
10836,111111111111111111111111111111111111111110111111111
10837,11111111111111111111111111111111111111111011111111
10838,1111111111111111111111111111111111111111101111111111
10839,111111111111111111111111111111111111111111111111111
10840,1111111111111111111111111111111111111111111111111
10841,11111111111111111111111111111111111111111111111111
10842,1111111111111111111111111111111111111111111111111111
10843,11111111111111111111111111111111111111111111111111111
10844,111111111111111111111111111111111111111111111111111111
10845,1111111111111111111111111111111111111111111111111111111
10846,11111111111111111111111111111111111111111111111111111111
10847,111111111111111111111111111111111111111111111111111111111
10848,1111111111111111111111111111111111111111111111111111111111
10849,1111111111111111111111111111111111111111111111111111111111111
10850,11111111111111111111111111111111111111111111111111111111111
10851,111111111111111111111111111111111111111111111111111111111111
10852,11111111111111111111111111111111111111111111111111111111111111
10853,111111111111111111111111111111111111111111111111111111111111111
10854,111111111111111111111111111111111111111111111111111111111111111111
10855,11111111111111111111111111111111111111111111111111111111111111111
10856,1111111111111111111111111111111111111111111111111111111111111111
10857,1111111111111111111111111111111111111111111111111111111111111111111
10858,11111111111111111111111111111111111111111111111111111111111111111111
10859,111111111111111111111111111111111111111111111111111111111111111111111
10860,1111111111111111111111111111111111111111111111111111111111111111111111
10861,11111111111111111111111111111111111111111111111111111111111111111111111
10862,111111111111111111111111111111111111111111111111111111111111111111111111
10863,11111111111111111111111111111111111111111111111111111111111111111111111111
10864,1111111111111111111111111111111111111111111111111111111111111111111111111
10865,111111111111111111111111111111111111111111111111111111111111111111111111111
10866,11111111111111111111111111111111111111111111111111111111111111111111111111111111111
10867,111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10868,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10869,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10870,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10871,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10872,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10873,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10874,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10875,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10876,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10877,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10878,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10879,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10880,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10881,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10882,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10883,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10884,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10885,11111111111111111111111111111111111111111111111
10886,111111111111111111111111111111111111111111111111
10887,1111111111111111111111111111111111111111111111111111111111111111111111111111111
10888,11111111111111111111111111111111111111111111111111111111111111111111111111111
10889,1111111111111111111111111111111111111111111111111111111111111111111111111111
10890,111111111111111111111111111111111111111111111111111111111111111111111111111111
10891,1111111111111111111111111111111111111111111
10892,111111111111111111111111111111111111111111
10893,111111111111111111111111111111111111111111111
10894,11111111111111111111111111111111111111111111
10895,1111111111111111111111111111111111111111111111
10896,111111111111111111111111111111111111111111111111111111111111111111111111111111111
10897,11111111111111111111111111111111111111111111111111111111111111111111111111111111
10898,1111111111111111111111111111111111111111111111111111111111111111111111111111111111
12592,1111111111111111111111111111111111111111101111111111111111111111
2016,1
